security_code,trade_date,adj_factor,data_date
000547.SZ,1994-06-24,1.0,2023-07-31
000548.SZ,1994-06-24,1.199,2023-07-31
000549.SZ,1994-06-24,1.0,2023-07-31
000550.SZ,1994-06-24,1.223,2023-07-31
000551.SZ,1994-06-24,1.199,2023-07-31
000552.SZ,1994-06-24,1.101,2023-07-31
000553.SZ,1994-06-24,1.199,2023-07-31
000554.SZ,1994-06-24,1.218,2023-07-31
000555.SZ,1994-06-24,1.0,2023-07-31
000556.SZ,1994-06-24,1.0,2023-07-31
000557.SZ,1994-06-24,1.0,2023-07-31
000558.SZ,1994-06-24,1.0,2023-07-31
000559.SZ,1994-06-24,1.0,2023-07-31
000560.SZ,1994-06-24,1.046,2023-07-31
000561.SZ,1994-06-24,1.0,2023-07-31
000562.SZ,1994-06-24,1.0,2023-07-31
000563.SZ,1994-06-24,1.0,2023-07-31
000564.SZ,1994-06-24,1.092,2023-07-31
000565.SZ,1994-06-24,1.0,2023-07-31
000566.SZ,1994-06-24,1.0,2023-07-31
000567.SZ,1994-06-24,1.0,2023-07-31
000568.SZ,1994-06-24,1.0,2023-07-31
000569.SZ,1994-06-24,1.0,2023-07-31
000571.SZ,1994-06-24,1.0,2023-07-31
001872.SZ,1994-06-24,1.12,2023-07-31
600600.SH,1994-06-24,1.0,2023-07-31
600601.SH,1994-06-24,298.031,2023-07-31
600602.SH,1994-06-24,165.037,2023-07-31
600603.SH,1994-06-24,17.608,2023-07-31
600604.SH,1994-06-24,14.074,2023-07-31
600605.SH,1994-06-24,18.365,2023-07-31
600606.SH,1994-06-24,14.872,2023-07-31
600607.SH,1994-06-24,15.86,2023-07-31
600608.SH,1994-06-24,21.044,2023-07-31
600609.SH,1994-06-24,17.81,2023-07-31
600610.SH,1994-06-24,15.617,2023-07-31
600611.SH,1994-06-24,18.336,2023-07-31
600612.SH,1994-06-24,19.602,2023-07-31
600613.SH,1994-06-24,12.131,2023-07-31
600614.SH,1994-06-24,13.196,2023-07-31
600615.SH,1994-06-24,18.61,2023-07-31
600616.SH,1994-06-24,17.737,2023-07-31
600617.SH,1994-06-24,15.481,2023-07-31
600618.SH,1994-06-24,13.559,2023-07-31
600619.SH,1994-06-24,10.376,2023-07-31
600620.SH,1994-06-24,22.32,2023-07-31
600621.SH,1994-06-24,19.259,2023-07-31
600622.SH,1994-06-24,20.96,2023-07-31
600623.SH,1994-06-24,13.166,2023-07-31
600624.SH,1994-06-24,1.599,2023-07-31
600625.SH,1994-06-24,1.82,2023-07-31
600626.SH,1994-06-24,1.745,2023-07-31
600627.SH,1994-06-24,1.764,2023-07-31
600628.SH,1994-06-24,2.955,2023-07-31
600629.SH,1994-06-24,1.427,2023-07-31
600630.SH,1994-06-24,1.647,2023-07-31
600631.SH,1994-06-24,1.943,2023-07-31
600632.SH,1994-06-24,2.291,2023-07-31
600633.SH,1994-06-24,2.056,2023-07-31
600634.SH,1994-06-24,1.999,2023-07-31
600635.SH,1994-06-24,3.401,2023-07-31
600636.SH,1994-06-24,1.738,2023-07-31
600637.SH,1994-06-24,1.622,2023-07-31
600638.SH,1994-06-24,2.6,2023-07-31
600639.SH,1994-06-24,2.03,2023-07-31
600640.SH,1994-06-24,2.818,2023-07-31
600641.SH,1994-06-24,2.073,2023-07-31
600642.SH,1994-06-24,1.033,2023-07-31
600643.SH,1994-06-24,1.21,2023-07-31
600644.SH,1994-06-24,2.029,2023-07-31
600645.SH,1994-06-24,2.686,2023-07-31
600646.SH,1994-06-24,1.898,2023-07-31
600647.SH,1994-06-24,1.4,2023-07-31
600648.SH,1994-06-24,1.5,2023-07-31
600649.SH,1994-06-24,3.0,2023-07-31
600650.SH,1994-06-24,1.2,2023-07-31
600651.SH,1994-06-24,413.379,2023-07-31
600652.SH,1994-06-24,590.283,2023-07-31
600653.SH,1994-06-24,525.158,2023-07-31
600654.SH,1994-06-24,239.922,2023-07-31
600655.SH,1994-06-24,21.049,2023-07-31
600656.SH,1994-06-24,3.532,2023-07-31
600657.SH,1994-06-24,1.579,2023-07-31
600658.SH,1994-06-24,1.648,2023-07-31
600659.SH,1994-06-24,1.94,2023-07-31
600660.SH,1994-06-24,2.928,2023-07-31
600661.SH,1994-06-24,1.629,2023-07-31
600662.SH,1994-06-24,2.6,2023-07-31
600663.SH,1994-06-24,1.327,2023-07-31
600664.SH,1994-06-24,1.0,2023-07-31
600665.SH,1994-06-24,1.459,2023-07-31
600666.SH,1994-06-24,1.39,2023-07-31
600667.SH,1994-06-24,1.198,2023-07-31
600668.SH,1994-06-24,1.676,2023-07-31
600669.SH,1994-06-24,1.622,2023-07-31
600670.SH,1994-06-24,1.687,2023-07-31
600671.SH,1994-06-24,1.444,2023-07-31
600672.SH,1994-06-24,1.188,2023-07-31
600673.SH,1994-06-24,1.568,2023-07-31
600674.SH,1994-06-24,1.288,2023-07-31
600675.SH,1994-06-24,1.0,2023-07-31
600676.SH,1994-06-24,1.0,2023-07-31
600677.SH,1994-06-24,1.702,2023-07-31
600678.SH,1994-06-24,1.632,2023-07-31
600679.SH,1994-06-24,1.0,2023-07-31
600680.SH,1994-06-24,1.3,2023-07-31
600681.SH,1994-06-24,1.401,2023-07-31
600682.SH,1994-06-24,1.53,2023-07-31
600683.SH,1994-06-24,1.318,2023-07-31
600684.SH,1994-06-24,1.609,2023-07-31
600685.SH,1994-06-24,1.023,2023-07-31
600686.SH,1994-06-24,1.719,2023-07-31
600687.SH,1994-06-24,1.0,2023-07-31
600688.SH,1994-06-24,1.019,2023-07-31
600689.SH,1994-06-24,1.0,2023-07-31
600690.SH,1994-06-24,1.3,2023-07-31
600691.SH,1994-06-24,1.232,2023-07-31
600692.SH,1994-06-24,1.0,2023-07-31
600693.SH,1994-06-24,1.101,2023-07-31
600694.SH,1994-06-24,1.745,2023-07-31
600695.SH,1994-06-24,1.0,2023-07-31
600696.SH,1994-06-24,1.499,2023-07-31
600697.SH,1994-06-24,1.129,2023-07-31
600698.SH,1994-06-24,1.03,2023-07-31
600699.SH,1994-06-24,1.0,2023-07-31
600800.SH,1994-06-24,1.0,2023-07-31
600801.SH,1994-06-24,1.2,2023-07-31
600802.SH,1994-06-24,1.0,2023-07-31
600803.SH,1994-06-24,1.0,2023-07-31
600804.SH,1994-06-24,1.311,2023-07-31
600805.SH,1994-06-24,1.0,2023-07-31
600806.SH,1994-06-24,1.0,2023-07-31
600807.SH,1994-06-24,1.53,2023-07-31
600808.SH,1994-06-24,1.0,2023-07-31
600809.SH,1994-06-24,1.0,2023-07-31
600810.SH,1994-06-24,1.0,2023-07-31
600811.SH,1994-06-24,1.0,2023-07-31
600812.SH,1994-06-24,1.502,2023-07-31
600813.SH,1994-06-24,1.068,2023-07-31
600814.SH,1994-06-24,1.344,2023-07-31
600815.SH,1994-06-24,1.4,2023-07-31
600816.SH,1994-06-24,1.346,2023-07-31
600817.SH,1994-06-24,1.354,2023-07-31
600818.SH,1994-06-24,1.0,2023-07-31
600819.SH,1994-06-24,1.0,2023-07-31
600820.SH,1994-06-24,1.0,2023-07-31
600821.SH,1994-06-24,1.343,2023-07-31
600822.SH,1994-06-24,1.0,2023-07-31
600823.SH,1994-06-24,1.0,2023-07-31
600824.SH,1994-06-24,1.0,2023-07-31
600825.SH,1994-06-24,1.0,2023-07-31
600826.SH,1994-06-24,1.0,2023-07-31
600827.SH,1994-06-24,1.0,2023-07-31
600828.SH,1994-06-24,1.0,2023-07-31
600829.SH,1994-06-24,1.0,2023-07-31
600830.SH,1994-06-24,1.0,2023-07-31
600831.SH,1994-06-24,1.0,2023-07-31
600832.SH,1994-06-24,1.0,2023-07-31
600833.SH,1994-06-24,1.792,2023-07-31
600834.SH,1994-06-24,1.0,2023-07-31
600835.SH,1994-06-24,1.008,2023-07-31
600836.SH,1994-06-24,1.0,2023-07-31
600837.SH,1994-06-24,1.0,2023-07-31
600838.SH,1994-06-24,1.0,2023-07-31
600839.SH,1994-06-24,1.313,2023-07-31
600840.SH,1994-06-24,1.465,2023-07-31
600841.SH,1994-06-24,1.0,2023-07-31
600842.SH,1994-06-24,1.0,2023-07-31
600843.SH,1994-06-24,1.0,2023-07-31
600844.SH,1994-06-24,1.0,2023-07-31
600845.SH,1994-06-24,1.0,2023-07-31
600846.SH,1994-06-24,1.0,2023-07-31
600847.SH,1994-06-24,1.0,2023-07-31
600848.SH,1994-06-24,1.0,2023-07-31
600850.SH,1994-06-24,1.0,2023-07-31
600851.SH,1994-06-24,1.0,2023-07-31
600852.SH,1994-06-24,1.0,2023-07-31
600853.SH,1994-06-24,1.0,2023-07-31
600854.SH,1994-06-24,1.0,2023-07-31
600855.SH,1994-06-24,1.0,2023-07-31
600856.SH,1994-06-24,1.0,2023-07-31
600857.SH,1994-06-24,1.0,2023-07-31
600858.SH,1994-06-24,1.0,2023-07-31
600859.SH,1994-06-24,1.0,2023-07-31
600860.SH,1994-06-24,1.0,2023-07-31
600861.SH,1994-06-24,1.0,2023-07-31
600862.SH,1994-06-24,1.0,2023-07-31
600863.SH,1994-06-24,1.0,2023-07-31
601607.SH,1994-06-24,1.0,2023-07-31
