security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
002310.SZ,2010-03-31,124.9,4.7099,4.7099,0.68,112.0571,112.0571,8.9355,16.0642,16.0642,,0.1601,7512.195,2175.0,2175.0,938273.1555,271657.5,2023-08-05
002311.SZ,2010-03-31,35.92,9.0692,9.0692,2.13,61.5885,51.3426,3.9384,1.7761,1.5277,,,22400.0,5600.0,5600.0,804608.0,201152.0,2023-08-05
002312.SZ,2010-03-31,51.97,6.9822,6.9822,1.1,85.127,63.6504,5.0964,12.6096,10.6807,,,5915.0,1500.0,1500.0,307402.55,77955.0,2023-08-05
002313.SZ,2010-03-31,44.36,10.9995,10.9995,0.93,61.1507,61.1507,5.3296,6.4762,6.4762,,,10000.0,2500.0,2500.0,443600.0,110900.0,2023-08-05
002314.SZ,2010-03-31,24.29,10.2665,10.2665,1.16,55.355,55.355,3.7919,3.677,3.677,,,29000.0,7364.1,7364.1,704410.0,178873.989,2023-08-05
002315.SZ,2010-03-31,74.79,3.8093,3.8093,0.89,96.4885,96.4885,6.271,38.2158,38.2158,,0.8022,11750.0,2938.0,2938.0,878782.5,219733.02,2023-08-05
002316.SZ,2010-03-31,33.24,10.9581,10.9581,0.79,104.9093,92.4991,5.1511,24.7942,23.0794,,,12000.0,3000.0,3000.0,398880.0,99720.0,2023-08-05
002317.SZ,2010-03-31,77.79,7.2059,7.2059,1.25,83.663,62.012,4.805,12.8498,11.3067,,,8000.0,2000.0,2000.0,622320.0,155580.0,2023-08-05
002318.SZ,2010-03-31,38.0,11.1986,11.1986,1.33,74.8428,63.2912,4.5902,2.9286,3.8485,,,16000.0,4000.0,4000.0,608000.0,152000.0,2023-08-05
000683.SZ,2010-03-31,16.13,5.4718,5.4718,1.68,76.6746,,6.5114,4.0336,5.2502,0.0,,51187.5989,40420.2063,40420.2063,825655.9703,651977.9276,2023-08-05
000685.SZ,2010-03-31,28.24,1.4445,1.4445,0.76,30.9421,23.5839,4.3262,26.338,23.2136,0.7082,0.7082,59898.7089,15726.0445,15726.0445,1691539.5393,444103.4967,2023-08-05
000686.SZ,2010-03-31,33.14,1.9706,1.9706,0.96,23.2089,23.2089,6.9306,10.6302,10.6302,0.823,0.823,63931.2448,19428.4631,19428.4631,2118681.4527,643859.2671,2023-08-05
000687.SZ,2010-03-31,7.43,0.9597,1.8485,0.86,72.3955,72.3955,3.6125,6.0796,6.0796,0.0,,64160.0,64159.3542,33311.2547,476708.8,476704.0017,2023-08-05
000690.SZ,2010-03-31,7.46,1.8633,2.7163,0.68,23.0943,23.0943,4.5066,4.38,4.38,0.5362,1.4298,172661.25,169806.6054,116486.8812,1288052.925,1266757.2763,2023-08-05
000691.SZ,2010-03-31,6.04,1.4689,1.469,0.97,,,6.3312,27.6448,1876.1982,0.0,,32327.0,26847.82,26846.47,195255.08,162160.8328,2023-08-05
000692.SZ,2010-03-31,7.7,1.6009,2.6729,1.02,,26.0843,2.0371,1.9688,1.6439,0.0,,26641.6488,26635.4578,15952.9519,205140.6958,205093.0251,2023-08-05
000695.SZ,2010-03-31,10.23,2.6121,2.9151,0.66,,,7.718,3.9632,3.9632,0.1955,0.1955,22214.7539,15014.975,13454.2374,227256.9324,153603.1943,2023-08-05
002335.SZ,2010-03-31,47.3,22.6899,22.6899,1.76,52.982,52.982,5.2402,7.9095,7.9095,,,7800.0,1560.0,1560.0,368940.0,73788.0,2023-08-05
002336.SZ,2010-03-31,31.21,5.0138,5.0138,1.27,53.9813,53.8468,3.588,1.6244,1.4239,,,40000.0,8000.0,8000.0,1248400.0,249680.0,2023-08-05
002337.SZ,2010-03-31,38.16,11.2425,11.2425,1.45,51.1745,47.5432,3.9579,6.8585,7.9483,,,12000.0,2400.0,2400.0,457920.0,91584.0,2023-08-05
002338.SZ,2010-03-31,49.38,9.5704,9.5704,0.78,97.3944,97.3944,6.7415,21.7626,21.7626,,,8000.0,1600.0,1600.0,395040.0,79008.0,2023-08-05
002339.SZ,2010-03-31,45.66,8.1978,8.1978,0.82,106.9015,88.5142,5.3712,14.3136,12.9775,,,8600.0,1760.0,1760.0,392676.0,80361.6,2023-08-05
002340.SZ,2010-03-31,80.92,5.3086,5.3086,0.76,182.6847,135.8013,7.8056,24.8089,20.5355,,,9332.0,1873.0,1873.0,755145.44,151563.16,2023-08-05
002341.SZ,2010-03-31,29.85,8.9818,8.9818,0.98,70.3728,61.8617,3.8915,7.9905,6.5225,,,7320.0,1520.0,1520.0,218502.0,45372.0,2023-08-05
002342.SZ,2010-03-31,21.59,9.5788,9.5788,1.21,54.141,54.141,5.4433,7.7558,7.7558,,1.1579,48000.0,4800.0,4800.0,1036320.0,103632.0,2023-08-05
002214.SZ,2010-03-31,32.08,2.2498,2.7001,0.88,70.8109,70.8109,8.6798,14.9751,14.9751,0.3117,0.3117,10000.0,5540.3838,4616.5005,320800.0,177735.5123,2023-08-05
002372.SZ,2010-03-31,27.89,18.203,18.203,0.82,53.2878,53.2878,5.0654,7.5934,7.5934,,,25340.0,5072.0,5072.0,706732.6,141458.08,2023-08-05
002373.SZ,2010-03-31,51.15,17.4961,17.4961,0.81,76.4076,76.4076,5.6443,4.9873,4.9873,,,6853.0,1400.0,1400.0,350530.95,71610.0,2023-08-05
600070.SH,2010-03-31,9.34,3.0115,4.0501,0.69,32.2912,32.2912,2.9628,1.5998,1.5998,1.0707,1.0707,14067.576,14067.576,10460.16,131391.1598,131391.1598,2023-08-05
600071.SH,2010-03-31,9.92,11.7476,13.443,2.16,85.0964,66.3841,4.2123,2.431,2.7111,1.0081,1.0081,23747.2456,16450.7006,14375.9762,235572.6764,163190.95,2023-08-05
600072.SH,2010-03-31,16.19,0.521,0.8683,0.74,61.6134,61.6134,4.3076,4.0292,4.0292,0.2162,0.2162,36244.6656,36244.6656,21745.152,586801.1361,586801.1361,2023-08-05
600074.SH,2010-03-31,4.89,5.2899,8.0641,3.46,139.735,,4.1007,1.556,1.7745,0.0,,66124.08,66124.08,43375.9946,323346.7512,323346.7512,2023-08-05
600075.SH,2010-03-31,13.11,2.8247,4.9788,0.71,99.6491,,3.5692,1.5527,1.8723,0.0,,43859.2,43859.2,24883.2,574994.112,574994.112,2023-08-05
600076.SH,2010-03-31,9.87,0.8083,0.925,0.6,,,91.5564,267.1637,255.7781,0.0,,36553.6,36553.6,31939.715,360784.032,360784.032,2023-08-05
600077.SH,2010-03-31,13.42,3.5551,3.5551,1.25,,,7.5725,4.1086,4.1086,,,15911.8417,13122.1896,13122.1896,213536.9156,176099.7844,2023-08-05
